,Type strain,name,Submission Date,Submitting Organization,Geographic Location,Isolation Source,Organism,Species,Pathovar,Strain,Assembly name (Alt. strain),Taxonomy check,antA,AvrB2,AvrE1,dhoB,HopAB1,HopAF1,HopAH1,HopAS1,HopAT1,HopAU1,HopAW1,HopB4,HopBH1,HopZ1,HopD1,HopF3,HopG1,HopI1,HopK1,HopQ1,HopR1,HopW1,HopX1,HrpF,HrpG,HrpL,HrpR,HrpS,HrpT,HrpV,HrpZ,ipoB,ipoC,SctC,SctD,SctE,SctF2,SctI,SctJ,SctK,SctL,SctN,SctO,SctP,SctQa,SctQb,SctR,SctS,SctT,SctU,SctV,SctW,antB,antC,catA,catB,catC,dhoA,HopB2,ipoA,Rbp3,Rbp2,HopBK1,HopBL1,HopA1,HopAR1,HopAZ1,HopV1,HopZ2,AvrPto1,AvrRpm1,HopAG1,HopAI1,HopAM1,HopBN1,HopBP1,HopH1,HopD2,HopF1,HopF4,HopM1,HopN1,HopS2,HopY1,HopZ5,HrpZ,SctF,HopAT2,HopAA1,HopBF1,HopBI1,HopC1,HopE1,HopAD1,HopAQ1,HopBD1,HopBM1,HopL1,HopO1,HopO2,HopT1,HopU1,HopAL1,HopBC1,HopAX1,HopBA1,Rbp1,AvrA1,AvrRpt2,HopB1,HopBO1,HopBE1,AvrB1,HopH2,HopBG1,HopBQ1,HopZ4,HopB3,HopAT3,HopBJ1
1984,FALSE,GCF_900601235.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.G6,p7.G6,OK,1,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,8,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,FALSE,GCF_900601245.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.G2,p7.G2,OK,1,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,8,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,FALSE,GCF_900601255.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.G7,p7.G7,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,FALSE,GCF_900601265.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.G8,p7.G8,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,FALSE,GCF_900601275.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.H7,p7.H7,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,FALSE,GCF_900601285.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.H6,p7.H6,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,FALSE,GCF_900601295.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.H10,p7.H10,OK,1,0,1,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,FALSE,GCF_900601305.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.G9,p7.G9,Inconclusive,1,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,FALSE,GCF_900601315.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.H1,p7.H1,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,FALSE,GCF_900601325.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.H11,p7.H11,OK,1,0,1,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,FALSE,GCF_900601335.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.H3,p7.H3,OK,1,0,2,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,8,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,FALSE,GCF_900601345.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.H2,p7.H2,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,FALSE,GCF_900601355.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.H5,p7.H5,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,FALSE,GCF_900601365.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.H4,p7.H4,OK,2,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,8,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,FALSE,GCF_900601375.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.A11,p8.A11,OK,2,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,FALSE,GCF_900601385.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.A9,p8.A9,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,FALSE,GCF_900601395.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.A8,p8.A8,Inconclusive,1,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,0,0,0,1,1,1,0,0,0,1,1,1,4,0,0,1,0,2,1,1,2,2,1,0,0,2,2,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,FALSE,GCF_900601405.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.H9,p7.H9,Inconclusive,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,FALSE,GCF_900601425.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.A7,p8.A7,OK,1,0,1,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,FALSE,GCF_900601435.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.A1,p8.A1,OK,1,0,1,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,FALSE,GCF_900601445.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p7.H8,p7.H8,OK,1,0,1,13,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,FALSE,GCF_900601455.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.A10,p8.A10,OK,2,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,FALSE,GCF_900601465.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.A5,p8.A5,OK,1,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,8,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,FALSE,GCF_900601475.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.B2,p8.B2,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,FALSE,GCF_900601485.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.B6,p8.B6,OK,1,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,FALSE,GCF_900601495.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.B8,p8.B8,OK,2,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,FALSE,GCF_900601505.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.B9,p8.B9,OK,2,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,FALSE,GCF_900601515.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.B4,p8.B4,Inconclusive,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,6,0,0,0,2,0,2,1,0,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,FALSE,GCF_900601525.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.B7,p8.B7,OK,2,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,FALSE,GCF_900601535.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.C2,p8.C2,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,FALSE,GCF_900601545.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.B5,p8.B5,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,FALSE,GCF_900601555.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.C1,p8.C1,OK,2,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,FALSE,GCF_900601565.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.B3,p8.B3,OK,1,0,1,14,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,FALSE,GCF_900601575.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.C5,p8.C5,Inconclusive,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,0,0,0,2,0,2,1,0,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,FALSE,GCF_900601585.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.C4,p8.C4,OK,1,0,1,14,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,8,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,FALSE,GCF_900601595.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.D11,p8.D11,Inconclusive,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,6,0,0,0,2,0,2,1,0,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,FALSE,GCF_900601605.1,11/1/18,MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY,missing,missing,Pseudomonas viridiflava (g-proteobacteria),viridiflava,missing,p8.C8,p8.C8,OK,2,0,1,12,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,7,0,1,1,2,1,1,1,1,0,0,2,0,1,5,0,0,1,0,3,1,2,3,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
